,Tombo,Sexo/Estágio,Exempl.,Reino,Filo,Classe,Ordem,Subordem,Coorte ou Supercoorte,Subcoorte,Superfamília,Familia,Subfamilia,Gênero,Espécie,Autor e ano,Código DNA,Determinador,Ano determinação,País,U.F./Província/Região,Município,Cavidade Carste,Codigo Carste,Projeto Carste,Localidade,Zona em caverna,Tipo de ambiente,Lat. - Long. °,Graus,Minutos,Segundos,Sul/Norte,Graus4,Minutos5,Segundos6,W/O,Decimais_Latitude,Decimais_Longitude,Altitude,Data,Coletor (es),Material tipo,Coletado em,Observações,Método de coleta,Número da anilha,Empréstimos,Etiqueta,Sequencias e Anexos
0,220012,Deutoninfa,1 (lâmina),,,,Trombidiformes,Prostigmata,Parasitengonina,Hydrachnidia,Hydryphantoidea,Rhynchohydracaridae,Clathrosperchontinae,Clathrosperchonella,sp. nov.,,,"Ribeiro, D.",2022,Brasil,MG,Santana do Riacho,,,Fapemig-Vale,"Parque Nacional Serra do Cipó, riacho perto da Gruta Da Viola",,,"19°17'43"".343'' S 43°36'47"".293 W",19,17,43.343,S,43,36,47.293,W,-19.295373,-43.613137,,18.IX.2021,Dante B.R; B. Gomes-Almeida; H. Moara.,,"Riacho, Mata Ciliar",,Peneira,,,,
